,Name,Total Pop,White Pop,Black Pop,Household Type,Computer,State,County,Tract,Block Group
2896,"Block Group 1, Census Tract 2002.02, Henrico County, Virginia",887,0,858,334,887,51,087,200202,1
2897,"Block Group 2, Census Tract 2002.02, Henrico County, Virginia",1236,0,1214,414,1216,51,087,200202,2
2898,"Block Group 3, Census Tract 2003.02, Henrico County, Virginia",1153,48,983,544,1055,51,087,200302,3
2899,"Block Group 2, Census Tract 2003.02, Henrico County, Virginia",992,11,812,436,983,51,087,200302,2
2900,"Block Group 2, Census Tract 2004.07, Henrico County, Virginia",2340,764,1127,828,2300,51,087,200407,2
2901,"Block Group 1, Census Tract 2004.07, Henrico County, Virginia",1844,433,869,578,1726,51,087,200407,1
2902,"Block Group 1, Census Tract 2012.01, Henrico County, Virginia",3186,2321,585,1062,2968,51,087,201201,1
2903,"Block Group 2, Census Tract 2014.03, Henrico County, Virginia",394,253,119,208,394,51,087,201403,2
2904,"Block Group 2, Census Tract 8103, Petersburg city, Virginia",918,611,307,278,730,51,730,810300,2
2905,"Block Group 3, Census Tract 1009.02, Chesterfield County, Virginia",563,42,471,253,540,51,041,100902,3
2906,"Block Group 2, Census Tract 1009.02, Chesterfield County, Virginia",2232,7,2201,838,2160,51,041,100902,2
2907,"Block Group 1, Census Tract 1009.21, Chesterfield County, Virginia",1959,627,1182,773,1947,51,041,100921,1
2908,"Block Group 4, Census Tract 1009.21, Chesterfield County, Virginia",2060,271,1417,819,2060,51,041,100921,4
2909,"Block Group 3, Census Tract 1009.21, Chesterfield County, Virginia",624,49,549,267,604,51,041,100921,3
2910,"Block Group 2, Census Tract 1009.21, Chesterfield County, Virginia",2223,37,1637,827,2113,51,041,100921,2
2911,"Block Group 1, Census Tract 1009.15, Chesterfield County, Virginia",1666,414,1110,732,1582,51,041,100915,1
2912,"Block Group 1, Census Tract 1002.08, Chesterfield County, Virginia",890,80,737,383,875,51,041,100208,1
2913,"Block Group 2, Census Tract 1002.08, Chesterfield County, Virginia",1496,282,1153,638,1457,51,041,100208,2
2914,"Block Group 3, Census Tract 1004.07, Chesterfield County, Virginia",2046,620,1374,742,1974,51,041,100407,3
2915,"Block Group 1, Census Tract 1004.07, Chesterfield County, Virginia",469,66,395,175,431,51,041,100407,1
2916,"Block Group 2, Census Tract 1004.07, Chesterfield County, Virginia",1016,271,697,358,986,51,041,100407,2
2917,"Block Group 3, Census Tract 1005.06, Chesterfield County, Virginia",1171,560,611,423,1136,51,041,100506,3
2918,"Block Group 2, Census Tract 1005.06, Chesterfield County, Virginia",3516,1010,2146,1056,3516,51,041,100506,2
2919,"Block Group 4, Census Tract 1005.06, Chesterfield County, Virginia",1399,0,553,362,1267,51,041,100506,4
2920,"Block Group 2, Census Tract 19, Roanoke city, Virginia",1309,20,1137,513,1130,51,770,001900,2
2921,"Block Group 3, Census Tract 19, Roanoke city, Virginia",1728,43,1294,664,1658,51,770,001900,3
2922,"Block Group 1, Census Tract 10, Roanoke city, Virginia",1328,598,562,492,1097,51,770,001000,1
2923,"Block Group 3, Census Tract 1, Roanoke city, Virginia",862,538,297,462,784,51,770,000100,3
2924,"Block Group 1, Census Tract 12, Roanoke city, Virginia",900,130,669,524,525,51,770,001200,1
2925,"Block Group 3, Census Tract 12, Roanoke city, Virginia",1142,158,946,615,976,51,770,001200,3
2926,"Block Group 2, Census Tract 22, Roanoke city, Virginia",1610,409,1098,447,1315,51,770,002200,2
2927,"Block Group 1, Census Tract 5, Roanoke city, Virginia",2379,909,1209,896,1850,51,770,000500,1
2928,"Block Group 1, Census Tract 9308, Halifax County, Virginia",1277,970,296,438,987,51,083,930800,1
2929,"Block Group 2, Census Tract 9302.01, Halifax County, Virginia",957,43,914,398,695,51,083,930201,2
2930,"Block Group 3, Census Tract 9302.01, Halifax County, Virginia",594,137,418,360,400,51,083,930201,3
2931,"Block Group 2, Census Tract 9303, Brunswick County, Virginia",677,108,569,351,605,51,025,930300,2
2932,"Block Group 4, Census Tract 9303, Brunswick County, Virginia",797,220,577,393,765,51,025,930300,4
2933,"Block Group 1, Census Tract 320.05, Newport News city, Virginia",1488,184,1078,494,1456,51,700,032005,1
2934,"Block Group 4, Census Tract 316.02, Newport News city, Virginia",1425,360,1020,573,1244,51,700,031602,4
2935,"Block Group 2, Census Tract 316.02, Newport News city, Virginia",594,16,544,231,561,51,700,031602,2
2936,"Block Group 1, Census Tract 316.02, Newport News city, Virginia",702,266,429,319,667,51,700,031602,1
2937,"Block Group 2, Census Tract 305, Newport News city, Virginia",1051,925,45,365,871,51,700,030500,2
2938,"Block Group 1, Census Tract 320.01, Newport News city, Virginia",1201,166,893,471,1145,51,700,032001,1
2939,"Block Group 1, Census Tract 502, Frederick County, Virginia",1628,58,1550,567,1567,51,069,050200,1
2940,"Block Group 2, Census Tract 502, Frederick County, Virginia",803,0,735,303,683,51,069,050200,2
2941,"Block Group 3, Census Tract 503, Frederick County, Virginia",2997,25,2859,1126,2794,51,069,050300,3
2942,"Block Group 3, Census Tract 504, Frederick County, Virginia",1124,0,1033,353,1066,51,069,050400,3
2943,"Block Group 1, Census Tract 105, Richmond city, Virginia",1047,921,88,475,816,51,760,010500,1
2944,"Block Group 2, Census Tract 111, Richmond city, Virginia",399,210,173,166,378,51,760,011100,2
2945,"Block Group 4, Census Tract 111, Richmond city, Virginia",1257,920,287,220,383,51,760,011100,4
2946,"Block Group 1, Census Tract 111, Richmond city, Virginia",879,587,276,337,836,51,760,011100,1
2947,"Block Group 1, Census Tract 201, Richmond city, Virginia",1996,1892,54,647,1538,51,760,020100,1
2948,"Block Group 2, Census Tract 301, Richmond city, Virginia",1945,1870,61,649,1648,51,760,030100,2
2949,"Block Group 1, Census Tract 402, Richmond city, Virginia",2374,1090,915,580,1374,51,760,040200,1
2950,"Block Group 1, Census Tract 414, Richmond city, Virginia",1221,624,559,476,1037,51,760,041400,1
2951,"Block Group 3, Census Tract 502, Richmond city, Virginia",781,0,745,319,781,51,760,050200,3
2952,"Block Group 2, Census Tract 102.11, Stafford County, Virginia",1698,359,1215,548,1698,51,179,010211,2
2953,"Block Group 1, Census Tract 102.11, Stafford County, Virginia",1613,616,491,574,1613,51,179,010211,1
2954,"Block Group 2, Census Tract 101.08, Stafford County, Virginia",1531,248,1076,488,1531,51,179,010108,2
2955,"Block Group 3, Census Tract 101.08, Stafford County, Virginia",3747,1330,2127,1186,3709,51,179,010108,3
2956,"Block Group 1, Census Tract 101.08, Stafford County, Virginia",811,32,753,349,811,51,179,010108,1
2957,"Block Group 1, Census Tract 103.04, Stafford County, Virginia",2672,274,2251,1261,2610,51,179,010304,1
2958,"Block Group 2, Census Tract 103.04, Stafford County, Virginia",3234,1123,1492,1181,3220,51,179,010304,2
2959,"Block Group 1, Census Tract 103.05, Stafford County, Virginia",1633,42,1364,569,1617,51,179,010305,1
2960,"Block Group 2, Census Tract 103.05, Stafford County, Virginia",4723,1598,2667,1562,4456,51,179,010305,2
2961,"Block Group 2, Census Tract 102.13, Stafford County, Virginia",1349,151,1128,356,1349,51,179,010213,2
2962,"Block Group 1, Census Tract 102.13, Stafford County, Virginia",1192,293,744,359,1192,51,179,010213,1
2963,"Block Group 4, Census Tract 4822.03, Fairfax County, Virginia",1544,73,1420,954,1544,51,059,482203,4
2964,"Block Group 3, Census Tract 4808.02, Fairfax County, Virginia",764,39,523,241,764,51,059,480802,3
2965,"Block Group 2, Census Tract 4808.02, Fairfax County, Virginia",1933,158,1145,629,1924,51,059,480802,2
2966,"Block Group 1, Census Tract 9015.06, Prince William County, Virginia",649,61,422,181,649,51,153,901506,1
2967,"Block Group 1, Census Tract 9005.01, Prince William County, Virginia",2665,242,1586,921,2665,51,153,900501,1
2968,"Block Group 1, Census Tract 311.02, Roanoke County, Virginia",2480,212,2176,947,2407,51,161,031102,1
2969,"Block Group 2, Census Tract 311.02, Roanoke County, Virginia",1168,25,1060,631,1064,51,161,031102,2
2970,"Block Group 3, Census Tract 311.01, Roanoke County, Virginia",862,35,795,452,738,51,161,031101,3
2971,"Block Group 1, Census Tract 311.01, Roanoke County, Virginia",1561,0,1490,652,1508,51,161,031101,1
2972,"Block Group 3, Census Tract 302, Lancaster County, Virginia",1300,635,638,548,933,51,103,030200,3
2973,"Block Group 2, Census Tract 302, Lancaster County, Virginia",1461,537,917,549,1373,51,103,030200,2
2974,"Block Group 1, Census Tract 302, Lancaster County, Virginia",588,208,380,332,492,51,103,030200,1
2975,"Block Group 4, Census Tract 302, Lancaster County, Virginia",814,230,567,361,638,51,103,030200,4
2976,"Block Group 4, Census Tract 303, Lancaster County, Virginia",1025,15,1010,530,956,51,103,030300,4
2977,"Block Group 1, Census Tract 303, Lancaster County, Virginia",1231,645,586,514,1199,51,103,030300,1
2978,"Block Group 2, Census Tract 303, Lancaster County, Virginia",796,159,632,422,731,51,103,030300,2
2979,"Block Group 3, Census Tract 303, Lancaster County, Virginia",862,258,604,478,798,51,103,030300,3
2980,"Block Group 3, Census Tract 301, Lancaster County, Virginia",606,144,462,260,568,51,103,030100,3
2981,"Block Group 4, Census Tract 301, Lancaster County, Virginia",860,46,750,451,777,51,103,030100,4
2982,"Block Group 6, Census Tract 9301, Rockbridge County, Virginia",827,0,767,325,726,51,163,930100,6
2983,"Block Group 2, Census Tract 9303, Rockbridge County, Virginia",1488,68,1360,658,1290,51,163,930300,2
2984,"Block Group 1, Census Tract 9303, Rockbridge County, Virginia",1812,0,1702,586,1644,51,163,930300,1
2985,"Block Group 1, Census Tract 9802, Arlington County, Virginia",4,0,4,4,4,51,013,980200,1
2986,"Block Group 2, Census Tract 1035.02, Arlington County, Virginia",1134,313,677,610,747,51,013,103502,2
2987,"Block Group 2, Census Tract 1036.02, Arlington County, Virginia",681,84,390,370,681,51,013,103602,2
2988,"Block Group 1, Census Tract 302.02, Caroline County, Virginia",1649,368,1116,722,1388,51,033,030202,1
2989,"Block Group 2, Census Tract 9013.05, Prince William County, Virginia",1861,110,1652,568,1839,51,153,901305,2
2990,"Block Group 2, Census Tract 9014.17, Prince William County, Virginia",917,9,908,331,890,51,153,901417,2
2991,"Block Group 1, Census Tract 9014.16, Prince William County, Virginia",3036,581,1920,836,2990,51,153,901416,1
2992,"Block Group 2, Census Tract 9014.16, Prince William County, Virginia",1712,182,1236,480,1712,51,153,901416,2
2993,"Block Group 2, Census Tract 9013.04, Prince William County, Virginia",880,16,793,268,846,51,153,901304,2
2994,"Block Group 3, Census Tract 305.03, Bedford County, Virginia",889,29,814,494,822,51,019,030503,3
2995,"Block Group 1, Census Tract 319.02, Newport News city, Virginia",883,400,372,436,798,51,700,031902,1
2996,"Block Group 2, Census Tract 319.02, Newport News city, Virginia",1214,83,1060,465,1178,51,700,031902,2
2997,"Block Group 3, Census Tract 319.02, Newport News city, Virginia",1793,732,946,871,1686,51,700,031902,3
2998,"Block Group 1, Census Tract 321.28, Newport News city, Virginia",2776,1035,1413,1604,2613,51,700,032128,1
2999,"Block Group 3, Census Tract 321.30, Newport News city, Virginia",1779,174,1214,784,1731,51,700,032130,3
3000,"Block Group 2, Census Tract 321.30, Newport News city, Virginia",908,264,461,385,908,51,700,032130,2
3001,"Block Group 2, Census Tract 321.26, Newport News city, Virginia",2111,867,851,745,2004,51,700,032126,2
3002,"Block Group 1, Census Tract 321.26, Newport News city, Virginia",1436,214,1002,624,1387,51,700,032126,1
3003,"Block Group 3, Census Tract 9202, Floyd County, Virginia",1905,0,1778,741,1542,51,063,920200,3
3004,"Block Group 2, Census Tract 9201.02, Floyd County, Virginia",2548,56,2460,1007,2166,51,063,920102,2
3005,"Block Group 1, Census Tract 9201.02, Floyd County, Virginia",1625,0,1567,729,1421,51,063,920102,1
3006,"Block Group 2, Census Tract 401, King George County, Virginia",1997,467,1499,767,1930,51,099,040100,2
3007,"Block Group 1, Census Tract 401, King George County, Virginia",3121,702,2258,1059,3110,51,099,040100,1
3008,"Block Group 3, Census Tract 401, King George County, Virginia",628,71,491,158,483,51,099,040100,3
3009,"Block Group 2, Census Tract 402, King George County, Virginia",2341,273,2005,1005,2252,51,099,040200,2
3010,"Block Group 1, Census Tract 402, King George County, Virginia",1936,334,1561,639,1886,51,099,040200,1
3011,"Block Group 1, Census Tract 403, King George County, Virginia",4702,623,3954,1595,4529,51,099,040300,1
3012,"Block Group 2, Census Tract 403, King George County, Virginia",3030,229,2268,1140,2881,51,099,040300,2
3013,"Block Group 1, Census Tract 404, King George County, Virginia",4086,485,3308,1313,4063,51,099,040400,1
3014,"Block Group 1, Census Tract 4805.04, Fairfax County, Virginia",2008,48,1603,796,1986,51,059,480504,1
3015,"Block Group 1, Census Tract 4822.01, Fairfax County, Virginia",2534,456,1546,972,2495,51,059,482201,1
3016,"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia",951,68,594,283,889,51,059,491302,2
3017,"Block Group 3, Census Tract 4515.01, Fairfax County, Virginia",1860,173,1125,884,1811,51,059,451501,3
3018,"Block Group 2, Census Tract 4515.02, Fairfax County, Virginia",2723,204,1646,1106,2557,51,059,451502,2
3019,"Block Group 3, Census Tract 4528.01, Fairfax County, Virginia",1293,247,550,791,1236,51,059,452801,3
3020,"Block Group 4, Census Tract 4528.01, Fairfax County, Virginia",470,99,303,305,470,51,059,452801,4
3021,"Block Group 1, Census Tract 4823.02, Fairfax County, Virginia",2300,347,1431,796,2278,51,059,482302,1
3022,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia",1557,341,440,497,1557,51,059,491501,3
3023,"Block Group 1, Census Tract 4915.01, Fairfax County, Virginia",3737,91,1290,1027,3683,51,059,491501,1
3024,"Block Group 2, Census Tract 4712.02, Fairfax County, Virginia",2122,0,1038,952,2059,51,059,471202,2
3025,"Block Group 1, Census Tract 4712.02, Fairfax County, Virginia",1629,81,1116,787,1629,51,059,471202,1
3026,"Block Group 3, Census Tract 4712.01, Fairfax County, Virginia",1270,114,296,452,1270,51,059,471201,3
3027,"Block Group 1, Census Tract 4918.01, Fairfax County, Virginia",1233,217,803,682,1224,51,059,491801,1
3028,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia",1324,83,596,394,1324,51,059,491801,2
3029,"Block Group 2, Census Tract 405, King George County, Virginia",1948,226,1704,692,1920,51,099,040500,2
3030,"Block Group 1, Census Tract 405, King George County, Virginia",1183,242,832,382,1160,51,099,040500,1
3031,"Block Group 1, Census Tract 9505, Lee County, Virginia",1122,0,1122,339,1013,51,105,950500,1
3032,"Block Group 3, Census Tract 9505, Lee County, Virginia",1122,0,1122,509,872,51,105,950500,3
3033,"Block Group 4, Census Tract 9501, Lee County, Virginia",520,0,520,203,446,51,105,950100,4
3034,"Block Group 2, Census Tract 9501, Lee County, Virginia",849,0,849,285,794,51,105,950100,2
3035,"Block Group 3, Census Tract 9301, Cumberland County, Virginia",1513,261,1252,564,1445,51,049,930100,3
3036,"Block Group 3, Census Tract 9307.06, Fauquier County, Virginia",2012,217,1599,637,1989,51,061,930706,3
3037,"Block Group 1, Census Tract 9307.07, Fauquier County, Virginia",2408,230,2036,871,2059,51,061,930707,1
3038,"Block Group 1, Census Tract 9307.05, Fauquier County, Virginia",3832,332,3108,1253,3784,51,061,930705,1
3039,"Block Group 1, Census Tract 9010.05, Prince William County, Virginia",3403,788,2206,994,3403,51,153,901005,1
3040,"Block Group 2, Census Tract 4306, Fairfax County, Virginia",1044,165,289,262,1031,51,059,430600,2
3041,"Block Group 4, Census Tract 4306, Fairfax County, Virginia",2623,180,1633,498,2604,51,059,430600,4
3042,"Block Group 3, Census Tract 4306, Fairfax County, Virginia",2016,101,950,490,1957,51,059,430600,3
3043,"Block Group 1, Census Tract 4306, Fairfax County, Virginia",2250,70,503,525,2243,51,059,430600,1
3044,"Block Group 1, Census Tract 4315, Fairfax County, Virginia",2144,146,1689,791,2096,51,059,431500,1
3045,"Block Group 2, Census Tract 4315, Fairfax County, Virginia",3485,422,2495,1184,3422,51,059,431500,2
3046,"Block Group 2, Census Tract 4316, Fairfax County, Virginia",1098,79,574,334,1079,51,059,431600,2
3047,"Block Group 1, Census Tract 4316, Fairfax County, Virginia",5770,940,3429,2647,5063,51,059,431600,1
3048,"Block Group 3, Census Tract 4508, Fairfax County, Virginia",956,0,494,417,933,51,059,450800,3
3049,"Block Group 2, Census Tract 5001.01, Powhatan County, Virginia",2622,33,2561,950,2571,51,145,500101,2
3050,"Block Group 1, Census Tract 5001.02, Powhatan County, Virginia",2657,144,2447,887,2536,51,145,500102,1
3051,"Block Group 2, Census Tract 5001.02, Powhatan County, Virginia",1458,43,1393,587,1414,51,145,500102,2
3052,"Block Group 3, Census Tract 5002, Powhatan County, Virginia",3507,176,3263,1494,3434,51,145,500200,3
3053,"Block Group 1, Census Tract 5002, Powhatan County, Virginia",1313,80,1065,525,1231,51,145,500200,1
3054,"Block Group 2, Census Tract 5002, Powhatan County, Virginia",2081,21,2060,811,2059,51,145,500200,2
3055,"Block Group 1, Census Tract 114, Albemarle County, Virginia",1062,229,813,406,934,51,003,011400,1
3056,"Block Group 2, Census Tract 114, Albemarle County, Virginia",715,69,636,314,634,51,003,011400,2
3057,"Block Group 4, Census Tract 114, Albemarle County, Virginia",1234,52,1160,451,1014,51,003,011400,4
3058,"Block Group 3, Census Tract 114, Albemarle County, Virginia",2180,829,1278,715,2078,51,003,011400,3
3059,"Block Group 2, Census Tract 109.03, Albemarle County, Virginia",1629,167,1129,138,146,51,003,010903,2
3060,"Block Group 1, Census Tract 109.03, Albemarle County, Virginia",1375,69,908,10,23,51,003,010903,1
